source_file,sheet,galerie,section,month,metric,periodic_mm,cumulative_mm,date_last_in_month,date_last_before_month,date_last_cumulative,nb_dates_in_month,nb_dates_before_month
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,"DZ centre haut x2
(interpolé)",-0.6,-106.8,2025-09-10,2025-06-17,2025-09-10,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_44-B-GER-SMC1-T92-PM_106-25-09-10.xlsm,Déplacements,GER,T92,2025-09,VITESSE EVOL DZ,,,,,,1,99
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DPM bas gauche,0.05,-2.56,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DH bas gauche,0.36,18.69,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DZ bas gauche,0.0,-1.49,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DPM haut gauche,-0.04,-0.82,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DH haut gauche,0.31,15.39,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DZ haut gauche,-0.1,-5.46,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DPM centre haut,0.32,-3.78,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DH centre haut,0.26,9.57,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DZ centre haut,-0.4,-43.29,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DPM haut droit,0.54,-1.96,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DH haut droit,0.25,-9.69,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DZ haut droit,0.0,-5.84,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DPM bas droit,,-3.1,,2024-04-30,2024-04-30,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DH bas droit,,-11.78,,2024-04-30,2024-04-30,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,DZ bas droit,,2.33,,2024-04-30,2024-04-30,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,"DZ centre haut x2
(interpolé)",-0.8,-86.57,2025-09-08,2025-06-18,2025-09-08,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_45-B-GER-SMC1-T109-PM_120-25-09-10.xlsm,Déplacements,GER,T109,2025-09,VITESSE EVOL DZ,,,,,,1,82
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DPM bas gauche,-1.0,2.27,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DH bas gauche,0.97,20.29,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DZ bas gauche,0.3,3.8,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DPM haut gauche,-0.14,-0.87,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DH haut gauche,-0.18,15.12,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DZ haut gauche,0.0,-6.33,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DPM centre haut,-0.76,-3.94,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DH centre haut,-0.02,2.46,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DZ centre haut,-0.5,-31.9,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DPM haut droit,-0.5,-1.94,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DH haut droit,-0.12,-11.46,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DZ haut droit,-0.1,-6.9,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DPM bas droit,-1.21,-4.29,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DH bas droit,-0.24,-12.96,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,DZ bas droit,0.0,2.67,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,"DZ centre haut x2
(interpolé)",-1.0,-63.8,2025-09-08,2025-06-18,2025-09-08,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_46-B-GER-SMC1-T131-PM_138-25-09-08.xlsm,Déplacements,GER,T131,2025-09,VITESSE EVOL DZ,,,,,,1,73
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DPM bas gauche,0.24,-0.18,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DH bas gauche,0.66,9.85,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DZ bas gauche,0.6,2.9,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DPM haut gauche,1.3,1.94,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DH haut gauche,0.05,11.94,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DZ haut gauche,-0.7,-7.52,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DPM centre haut,0.76,-3.58,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DH centre haut,0.02,3.41,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DZ centre haut,-0.2,-37.5,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DPM haut droit,-0.06,-0.72,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DH haut droit,-0.58,-10.05,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DZ haut droit,0.1,-6.1,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DPM bas droit,0.98,-0.17,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DH bas droit,-0.21,-9.57,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,DZ bas droit,0.6,-0.2,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,"DZ centre haut x2
(interpolé)",-0.4,-75.0,2025-09-08,2025-06-18,2025-09-08,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GER\01_47-B-GER-SMC1-T163-PM_162_6-25-09-08.xlsm,Déplacements,GER,T163,2025-09,VITESSE EVOL DZ,,,,,,1,40
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGRD6+ bas gauche,1.19,2.41,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGGS+ bas gauche,-0.66,-1.86,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DZ bas gauche,-0.4,-2.0,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGRD6+ haut gauche,1.01,1.61,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGGS+ haut gauche,-0.74,-1.79,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DZ haut gauche,0.8,-0.4,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGRD6+ centre haut,-0.88,0.88,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGGS+ centre haut,0.69,-0.47,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DZ centre haut,-0.1,-1.4,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGRD6+ haut droit,-3.3,-2.06,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGGS+ haut droit,-1.43,-3.39,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DZ haut droit,-0.9,-1.7,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGRD6+ bas droit,-2.19,-0.45,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DGGS+ bas droit,-1.46,-3.52,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,DZ bas droit,0.7,-0.1,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,"DZ centre haut x2
(interpolé)",-0.2,-2.8,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_101-GVA_SMC_C001_PM001_25_09_10.xlsm,Déplacements,GVA,C001,2025-09,VITESSE EVOL DZ,,,,,,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGRD4+ bas gauche,-0.69,-5.61,2025-09-10,2025-03-28,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGVA+ bas gauche,2.43,5.88,2025-09-10,2025-03-28,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DZ bas gauche,-0.6,-1.2,2025-09-10,2025-03-28,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGRD4+ haut gauche,0.07,-0.42,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGVA+ haut gauche,-0.63,4.44,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DZ haut gauche,0.5,-4.4,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGRD4+ centre haut,-0.05,0.15,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGVA+ centre haut,4.61,10.55,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DZ centre haut,-0.5,-4.3,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGRD4+ haut droit,0.95,2.28,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGVA+ haut droit,-1.1,0.07,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DZ haut droit,0.9,-0.5,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGRD4+ bas droit,-1.15,-0.99,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DGVA+ bas droit,-1.31,-1.67,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,DZ bas droit,0.3,-0.8,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,"DZ centre haut x2
(interpolé)",-1.0,-8.6,2025-09-10,2025-06-17,2025-09-10,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_102-B-GRD_SMC_C105_PM163_25_09_10.xlsm,Déplacements,GRD,C105,2025-09,VITESSE EVOL DZ,,,,,,1,37
C:\data\11-CHANTIERS\BURE\10-ACTIVITES\Rapports d'activité\2025\250902-rapport mensuel septembre\1-tableaux\GGS\03_103-GRD_SMC_C116_PM172_25-09-10.xlsm,Déplacements,GRD,C116,2025-09,DGRD6+ bas gauche,-0.65,-2.71,2025-09-10,2025-06-17,2025-09-10,1,35
